"virality","loudness","acousticness","danceability","duration_ms","speechiness","instrumentalness","key"
"No",0.728124019893364,0.678849255905922,0.688585607940447,0.231180007210057,0.0105466092084373,0.0281150159744409,0.545454545454545
"No",0.786146332721,0.437986197835363,0.786600496277916,0.343626658603807,0.44205035155364,0,0.181818181818182
"No",0.772122406917873,0.0539264946924758,0.771712158808933,0.280680536335198,0.028691313222953,2.9073482428115e-05,0.363636363636364
"No",0.706169631255881,0.0905132883234468,0.667493796526055,0.273930992778314,0.00544341120435473,0.0297124600638978,0
"No",0.709440387114118,0.0523004149755438,0.637717121588089,0.383470363177542,0.0290315264232252,2.87539936102236e-06,0.727272727272727
"No",0.841390743312872,0.0325841984077427,0.502481389578164,0.33831214894582,0.0166704468133364,0,1
"No",0.84354137730185,0.152405947549173,0.692307692307692,0.287916177274366,0.0182581084146065,9.49946751863685e-06,1
"No",0.772704870289888,0.301802021542304,0.540942928039702,0.233149980811945,0.143796779315037,0,0.727272727272727
"No",0.738115506967158,0.220498035695702,0.844913151364764,0.198023048923725,0.0130415060104332,1.88498402555911e-05,0.272727272727273
"No",0.788924234956763,0.0359379878239151,0.770471464019851,0.384000651230943,0.00646405080517124,7.7209797657082e-05,0.0909090909090909
"No",0.725973385904386,0.53758358049745,0.771712158808933,0.317168075728855,0.0472896348378317,0.254526091586794,0.636363636363636
"No",0.792015771315919,0.15952004631075,0.650124069478908,0.326369038620321,0.0424132456339306,0.0346112886048988,0.545454545454545
"No",0.86253864420449,0.31603021906546,0.712158808933002,0.256696631042784,0.0845996824676797,3.08839190628328e-05,0.636363636363636
"No",0.861328912585689,0.0233358700176917,0.795285359801489,0.223453617239013,0.10183715128147,0.000172523961661342,0.363636363636364
"No",0.846095255163762,0.00868082656884171,0.518610421836228,0.310255724436278,0.0226808800181447,0,0.181818181818182
"No",0.845736816165599,0.00787794970860652,0.74317617866005,0.284667000034887,0.00714447720571558,2.64110756123536e-05,0.454545454545455
"No",0.657780366503876,0.123949552502862,0.58560794044665,0.453956809433545,0.149466999319574,0,0.909090909090909
"No",0.740310945830906,0.043966756426267,0.640198511166253,0.252486888162715,0.0125878884100703,0.00456869009584665,0.636363636363636
"No",0.76468479770599,0.0671383923925487,0.584367245657568,0.370662046028073,0.0653209344522567,0.00501597444089457,0.727272727272727
"No",0.765715309825709,0.406480903319804,0.598014888337469,0.214173576304497,0.271943751417555,0,0.727272727272727
"No",0.848201084277969,0.0751671609949006,0.682382133995037,0.266292984149504,0.0950328872760263,0,0.454545454545455
"No",0.750436847529011,0.0293320389738787,0.641439205955335,0.30589712876929,0.0181447040145158,0,0
"No",0.779918455127918,0.0308564887085024,0.653846153846154,0.278373318137945,0.283284191426627,0.000152289669861555,0.818181818181818
"No",0.780590528249474,0.013376131751483,0.732009925558313,0.214080543312672,0.0518258108414607,0.00104366347177849,0.454545454545455
"No",0.763967919709664,0.50912718545114,0.601736972704715,0.249567978044214,0.270809707416648,0,0.636363636363636
"No",0.859133473721941,0.0838057094911021,0.784119106699752,0.210401088486004,0.186890451349512,0,1
"No",0.753617993637708,0.540632479966698,0.624069478908189,0.213459548092242,0.0340213200272171,0,0.727272727272727
"No",0.932613468345356,0.125982152149027,0.709677419354839,0.235182751683316,0.139260603311408,1.34185303514377e-05,0.818181818181818
"No",0.877145033379632,0.13512885055677,0.540942928039702,0.272602946820016,0.0580630528464504,0.000354632587859425,1
"No",0.864778887943008,0.0305515987615777,0.719602977667494,0.295814678280285,0.0207530052166024,2.37486687965921e-05,0.636363636363636
"No",0.780456113625162,0.308916120303882,0.607940446650124,0.402200230256655,0.0515990020412792,0,0.0909090909090909
"No",0.842152426183969,0.197123139764804,0.714640198511166,0.247963158935237,0.112043547289635,8.50905218317359e-06,0.818181818181818
"No",0.918679152291769,0.0134777617337912,0.962779156327544,0.341903222430254,0.0732592424586074,0,0.818181818181818
"No",0.811685111340114,0.133096250910605,0.647642679900745,0.284436743380121,0.13472442730778,0.00150159744408946,0.545454545454545
"No",0.859133473721941,0.154438547195338,0.614143920595534,0.250093614448024,0.0201859832161488,1.70394036208733e-05,0
"No",0.826425915139567,0.0382754774170049,0.668734491315136,0.441355490690886,0.00204127920163302,0,0.909090909090909
"No",0.76463999283122,0.41664390155063,0.76302729528536,0.298389366329034,0.245860739396689,0,0.545454545454545
"No",0.86146332721,0.00980891937246332,0.626550868486352,0.307957809538208,0.127920163302336,1.40575079872204e-05,0.454545454545455
"No",0.865943814687038,0.514208684566552,0.844913151364764,0.317756509402147,0.207303243365843,0,0.272727272727273
"No",0.926251176127963,0.0447797962847331,0.679900744416873,0.184014606179716,0.0252891812202313,0.000997870074547391,0
"No",0.799050136654868,0.051995525028619,0.775434243176179,0.111895430917189,0.243592651394874,0.0452609158679446,0.909090909090909
"No",0.863389936825126,0.0035688384587366,0.80893300248139,0.350708795106465,0.0217736448174189,1,0.909090909090909
"No",0.858864644473319,0.475589291289416,0.69727047146402,0.313272319196195,0.0694034928555228,0,0
"No",0.897083202652449,0.136145150379852,0.6712158808933,0.235250200602389,0.190292583352234,0,0.818181818181818
"No",0.808683184730499,0.00160737980018732,0.53970223325062,0.271316765708039,0.0114538444091631,1.36315228966986e-06,0.545454545454545
"No",0.583269859760742,0.670718857321261,0.503722084367246,0.172471537719064,0.0176910864141529,0.907348242811502,0.636363636363636
"No",0.595815224696447,0.980690303361432,0.669975186104218,0.280968938609855,0.459061011567249,0.271565495207668,0
"No",0.902414982750123,0.00893490152461235,0.655086848635236,0.384765847588701,0.0395781356316625,0,0.545454545454545
"No",0.718759801066356,0.183911242064731,0.832506203473945,0.265255666290658,0.0460421864368337,0.00369542066027689,0.727272727272727
"No",0.94618934540078,0.0502678153293787,0.543424317617866,0.4716028421579,0.00952596960762078,0.0188498402555911,0.909090909090909
"No",0.820153232671715,0.00322329651888854,0.522332506203474,0.202204881906246,0.0259696076207757,1.46964856230032e-06,0.818181818181818
"No",0.87696581388055,0.00456481228535748,0.661290322580645,0.280529357723483,0.0281242912224994,0.00143769968051118,0.545454545454545
"No",0.72996101975895,0.458312194297013,0.909429280397022,0.390333872149411,0.0325470628260376,1.43769968051118e-06,0.363636363636364
"No",0.77068865092522,0.0204902305130607,0.720843672456576,0.245160540056518,0.0323202540258562,0.00106389776357827,0.818181818181818
"No",0.730364263631883,0.00547948212613175,0.542183622828784,0.419753229989185,0.0318666364254933,0.00145899893503727,0.545454545454545
"No",0.728661678390609,0.0217097903007597,0.703473945409429,0.280327010966264,0.203901111363121,0,0.181818181818182
"No",0.792508624938393,0.177813443126236,0.529776674937965,0.368831621913921,0.0144023588115219,8.94568690095846e-05,0.636363636363636
"No",0.918679152291769,0.00768485274222083,0.806451612903226,0.305894802944494,0.114311635291449,0.000140575079872204,0.181818181818182
"No",0.917335006048658,0.187976441357061,0.755583126550869,0.375574187996418,0.412565207530052,2.61980830670926e-05,0.545454545454545
"No",0.761234822348672,0.240824032157353,0.67741935483871,0.47944784919352,0.107507371286006,0,0.0909090909090909
"No",0.853443254626103,0.0236407599646165,0.714640198511166,0.334165203335233,0.0198457700158766,0,0.363636363636364
"No",0.754917335006049,0.42070910084296,0.774193548387097,0.293909827772674,0.234520299387616,0.0204472843450479,0.727272727272727
"No",0.680227608763833,0.175780843480071,0.452853598014888,0.411812864136945,0.257201179405761,0.00596379126730564,0.0909090909090909
"No",0.790089161700793,0.0716101116141118,0.627791563275434,0.31417706504169,0.020526196416421,0,0.545454545454545
"No",0.873605448272772,0.125982152149027,0.527295285359801,0.248205044713982,0.0552279428441824,0,0.0909090909090909
"No",0.697074241677494,0.507094585804974,0.325062034739454,0.561854147527067,0.0375368564300295,8.62619808306709e-06,0.0909090909090909
"No",0.80048389264752,0.0245554298053908,0.700992555831266,0.319163633403496,0.265139487412112,0,0.545454545454545
"No",0.690353510461938,0.237775132688105,0.735732009925558,0.311062785640358,0.0624858244499887,0,0
"No",0.761862090595457,0.121916952856697,0.78908188585608,0.272972752962519,0.157405307325924,0,0.454545454545455
"No",0.781934674492585,0.240824032157353,0.813895781637717,0.316495912362922,0.0780222272624178,0,0
"No",0.773690577534836,0.504045686335727,0.544665012406948,0.30302008349711,0.205035155364028,0,1
"No",0.788252161835208,0.494898987927984,0.379652605459057,0.408649742414904,0.388750283511,0,0.909090909090909
"No",0.793897576056275,0.0613454834009782,0.372208436724566,0.25955972136619,0.0116806532093445,0,0.181818181818182
"No",0.864465253819615,0.0275026992923301,0.692307692307692,0.356425672454094,0.10183715128147,0.000922257720979766,0.545454545454545
"No",0.776110040772436,0.115819153918202,0.805210918114144,0.35548836506146,0.198230891358585,0,0.545454545454545
"No",0.778171065011873,0.154438547195338,0.667493796526055,0.210401088486004,0.0221138580176911,0.0552715654952077,0.454545454545455
"No",0.812043550338277,0.0108353821937767,0.55955334987593,0.220937074810155,0.136992515309594,0,0
"No",0.816613647564855,0.0984404269434905,0.637717121588089,0.574125199148748,0.0150827852120662,0,0.636363636363636
"No",0.666562121958869,0.0324825684254345,0.496277915632754,0.29822190694375,0.0210932184168746,0.0750798722044728,0.454545454545455
"No",0.835566109592724,0.0376656975231554,0.732009925558313,0.369545650126176,0.00294851440235881,2.06602768903088e-05,0.272727272727273
"No",0.806666965365832,0.13106365126444,0.8424317617866,0.275756765242874,0.346790655477433,0,0.272727272727273
"No",0.819301940051077,0.209318737641794,0.774193548387097,0.225065413822377,0.439782263551826,0.00032800851970181,0
"No",0.683005510999597,0.205253538349464,0.976426799007444,0.39540882185345,0.277613971422091,0.00428115015974441,0.818181818181818
"No",0.743581701689144,0.0656139426579249,0.576923076923077,0.332337105045877,0.0113404400090724,0,0.909090909090909
"No",0.729423361261705,0.236758832865022,0.672456575682382,0.298510309218407,0.0297119528237696,0,0
"No",0.81598637931807,0.179846042772401,0.78287841191067,0.311809375399751,0.295758675436607,7.98722044728434e-06,0.545454545454545
"No",0.710067655360903,0.380057107919659,0.513647642679901,0.253600958239816,0.0421864368337492,0.00016506922257721,0.727272727272727
"No",0.779515211254984,0.00262367962326985,0.678660049627792,0.24189508204347,0.0234747108187798,7.76357827476038e-05,0.727272727272727
"No",0.86020879071643,0.442051397127693,0.80893300248139,0.3215499296438,0.126786119301429,0.0067199148029819,0.0909090909090909
"No",0.866302253685201,0.129031051618275,0.661290322580645,0.224693281855078,0.223179859378544,0,0.909090909090909
"No",0.874680765267261,0.372943009158081,0.766749379652605,0.25312648998151,0.0164436380131549,0.00174653887113951,1
"No",0.878802813746136,0.00423959634197107,0.718362282878412,0.300980335151353,0.0640734860512588,3.69542066027689e-05,1
"No",0.898292934271249,0.303834621188469,0.660049627791563,0.293640032096382,0.139260603311408,0,0.727272727272727
"No",0.717729288946637,0.210335037464877,0.744416873449132,0.290530404344641,0.0148559764118848,0,0
"No",0.825395403019848,0.043560236497034,0.615384615384615,0.379593213243246,0,0,0.363636363636364
"No",0.954075003360366,0.00566241609428661,0.594292803970223,0.373208824179275,0.0802903152642322,0.97444089456869,0.454545454545455
"No",0.755768627626686,0.000366477716203559,0.579404466501241,0.345077973276273,0.00884554320707644,0,0.818181818181818
"No",0.778036650387562,0.000543313885419919,0.738213399503722,0.489223290809503,0.0870945792696757,0.115015974440895,0.727272727272727
"No",0.810833818719477,0.07171174159642,0.622828784119107,0.465404519077578,0.516897255613518,0,0.181818181818182
"No",0.773197723912362,0.0172380710791966,0.929280397022333,0.237487644055773,0.24926287139941,0,1
"No",0.749227115910211,0.0054185041367468,0.667493796526055,0.379976974334523,0.00272170560217737,0.000104472843450479,0.636363636363636
"No",0.765984139074331,0.185943841710896,0.873449131513648,0.281282924957263,0.0369698344295759,0,0.454545454545455
"No",0.831444061113849,0.00285742858257883,0.61166253101737,0.46490446674652,0.010660013608528,8.62619808306709e-05,0.636363636363636
"No",0.847618620905954,0.0591096237901967,0.676178660049628,0.406372759939994,0.0171240644136993,0,0.636363636363636
"No",0.903848738742775,0.737794645644708,0.812655086848635,0.413706085520578,0.047176230437741,6.2087326943557e-06,0.181818181818182
"No",0.896948788028137,0.192041640649391,0.738213399503722,0.28394366852345,0.387616239510093,0,1
"No",0.82315515928133,0.0656139426579249,0.459057071960298,0.259020130013606,0.0695168972556135,0,0.454545454545455
"No",0.846229669788073,0.0926475179519201,0.774193548387097,0.424032747613122,0.0215468360172375,0,0.545454545454545
"No",0.753573188762937,0.130047351441357,0.749379652605459,0.342968450186647,0.0594239056475391,0,0.545454545454545
"No",0.826873963887271,0.322128018003955,0.652605459057072,0.214117756509402,0.217509639374008,0,0.727272727272727
"No",0.75621667637439,0.301802021542304,0.71712158808933,0.381502715400449,0.0513721932410978,9.70181043663472e-06,0.545454545454545
"No",0.533626058515166,0.755071742637111,0.424317617866005,0.200876835947948,0.452256747561805,1.38445154419595e-06,0.727272727272727
"No",0.760517944352345,0.321111718180872,0.409429280397022,0.282334197764882,0.0440009072352007,0.00135250266240682,0.363636363636364
"No",0.889152739818092,0.0116484220522427,0.578163771712159,0.415596981079415,0.00362894080290315,0.00722044728434505,0.363636363636364
"No",0.939558223934764,0.0159168813091893,0.53970223325062,0.456066332523171,0.000793830800635068,0,0.0909090909090909
"No",0.66544200008961,0.080147030128005,0.251861042183623,0.412061727390076,0.00533000680426401,0.000364217252396166,0.363636363636364
"No",0.826381110264797,0.0388852573108544,0.517369727047146,0.242290472258725,0.0261964164209571,0,0.0909090909090909
"No",0.833057036605583,0.507094585804974,0.476426799007444,0.281336418927562,0.0339079156271263,0,0.545454545454545
"No",0.700882656032976,0.553844377666771,0.56575682382134,0.497279947901525,0.00737128600589703,0,0.727272727272727
"No",0.88175993548098,0.0337021282131335,0.76302729528536,0.355092974846205,0.0179178952143343,0,0.181818181818182
"No",0.774497065280703,0.820114931314393,0.26302729528536,0.385512437348095,0.0125878884100703,0,0.272727272727273
"No",0.748510237913885,0.593480070766989,0.332506203473945,0.413706085520578,0.098435019278748,6.0702875399361e-06,0.181818181818182
"No",0.791030064070971,0.0841105994380269,0.831265508684863,0.305627333092998,0.0257427988205942,0,1
"No",0.76343026121242,0.283508624726819,0.59181141439206,0.354567338442395,0.174415967339533,0,0.727272727272727
"No",0.780456113625162,0.308916120303882,0.607940446650124,0.402200230256655,0.0515990020412792,0,0.0909090909090909
"No",0.78847618620906,0.118868053387449,0.383374689826303,0.26213906106453,0.0841460648673168,0,0.0909090909090909
"No",0.876248935884224,0.433920998543033,0.714640198511166,0.37766975613727,0.0154229984123384,0,0.0909090909090909
"No",0.924548590886688,0.0323809384431262,0.58560794044665,0.403130560174902,0.0821047856656838,0,0.818181818181818
"No",0.868184058425557,0.294687922780726,0.648883374689826,0.377453454431278,0.0124744840099796,0,0.545454545454545
"No",0.754917335006049,0.42070910084296,0.774193548387097,0.293909827772674,0.234520299387616,0.0204472843450479,0.727272727272727
"No",0.845736816165599,0.304850921011552,0.47394540942928,0.326815596981079,0.202767067362214,0,0.545454545454545
"No",0.616022223217886,0.172731944010823,0.950372208436725,0.400060471444686,0.544114311635291,0,0.454545454545455
"No",0.738115506967158,0.220498035695702,0.844913151364764,0.198023048923725,0.0130415060104332,1.88498402555911e-05,0.272727272727273
"No",0.768089968188539,0.0132745017691747,0.713399503722084,0.369747996883395,0.00952596960762078,3.88711395101171e-05,0.363636363636364
"No",1,0.007268169814757,0.570719602977667,0.390136177041783,0.0297119528237696,2.71565495207668e-06,0.0909090909090909
"No",0.866839912182445,0.0268929193984806,0.832506203473945,0.340035585119373,0.0356089816284872,0.0116080937167199,0.818181818181818
"No",0.773735382409606,0.288590123842231,0.558312655086849,0.203946924678164,0.0508051712406441,0,0.272727272727273
"No",0.917917469420673,0.0396982971693204,0.869727047146402,0.365905734321034,0.0243819460195056,0.650692225772098,0.272727272727273
"No",0.897531251400152,0.00296922156311791,0.65136476426799,0.370227116791292,0.00669085960535269,0.0579339723109691,0.363636363636364
"No",0.778619113759577,0.522339083151212,0.612903225806452,0.713886336942238,0.00204127920163302,2.0234291799787e-05,0.636363636363636
"No",0.886419642457099,0.263182628265168,0.718362282878412,0.460655184844926,0.00737128600589703,0,0
"No",0.805188404498409,0.00440220431366427,0.961538461538462,0.48475072972753,0.0571558176457247,0,0.727272727272727
"No",0.854697791119674,0.000139842855656156,0.596774193548387,0.36087032363852,0.00725788160580631,0.00398296059637913,0
"No",0.710336484609525,0.230661033926527,0.686104218362283,0.585010059192241,0.130188251304151,0.000174653887113951,0.181818181818182
"No",0.889242349567633,0.14325924914143,0.599255583126551,0.382805177285995,0.28215014742572,0,0.181818181818182
"No",0.691025583583494,0.0244537998230825,0.786600496277916,0.536621274319406,0.194828759355863,0.00166134185303514,0.636363636363636
"No",0.900129934136834,0.00506279919866792,0.467741935483871,0.425488713935179,0.0308459968246768,2.23642172523962e-05,0.909090909090909
"No",0.636587660737488,0.777430338744927,0.274193548387097,0.321663895058785,0.1222499432978,1.02981895633653e-05,0.545454545454545
"No",0.785787893722837,0.00822349164845457,0.513647642679901,0.442762614692235,0.0170106600136085,0,0.818181818181818
"No",0.813074062457995,0.0063433369757519,0.668734491315136,0.459338768010606,0.0261964164209571,1.59744408945687e-06,0.636363636363636
"No",0.913078542945472,0.285541224372984,0.956575682382134,0.39205963414776,0.0284645044227716,0.000336528221512247,0.818181818181818
"No",0.788789820332452,0.175780843480071,0.660049627791563,0.336488702306055,0.0517124064413699,0,0.818181818181818
"No",0.781934674492585,0.0126647218753252,0.614143920595534,0.505683152888093,0.00850533000680426,0,1
"No",0.940723150678794,0.00997152734415652,0.669975186104218,0.326883045900152,0.0995690632796553,0,1
"No",0.777095748017384,0.358714811634926,0.622828784119107,0.257301345489644,0.0138353368110683,0,0.727272727272727
"No",0.787535283838882,0.202204638880216,0.775434243176179,0.383563396169367,0.0191653436153323,1.7678381256656e-05,0.0909090909090909
"No",0.800797526770913,0.165617845249245,0.872208436724566,0.410077798839413,0.121115899296893,0,1
"No",0.811864330839195,0.00173949877718805,0.610421836228288,0.388984893767952,0.0189385348151508,4.53674121405751e-06,0.636363636363636
"No",0.913526591693176,0.0714068516494953,0.693548387096774,0.398944075542789,0.00714447720571558,7.01810436634718e-05,0.454545454545455
"No",0.870021058291142,0.00620105500052035,0.698511166253102,0.247163075205545,0.220911771376729,0,0.0909090909090909
"No",0.730364263631883,0.00547948212613175,0.542183622828784,0.419753229989185,0.0318666364254933,0.00145899893503727,0.545454545454545
"No",0.6798243648909,0.620920165990217,0.56575682382134,0.48270167808259,0.0407121796325697,4.3024494142705e-05,0.0909090909090909
"No",0.754514091133115,0.00784746071391404,0.56575682382134,0.31428870463188,0.0232479020185983,0,0.363636363636364
"No",0.781934674492585,0.240824032157353,0.813895781637717,0.316495912362922,0.0780222272624178,0,0
"No",0.88534432546261,0.0551460544801748,0.67741935483871,0.382167901291996,0.00793830800635065,0,0.0909090909090909
"No",0.72996101975895,0.458312194297013,0.909429280397022,0.390333872149411,0.0325470628260376,1.43769968051118e-06,0.363636363636364
"No",0.721358483803038,0.32009541835779,0.65136476426799,0.324610715074833,0.510092991608074,0,0
"No",0.9295219319862,0.00403633637735456,0.673697270471464,0.273826330662511,0.00873213880698571,0.0972310969116081,0.0909090909090909
"No",0.800215063398898,0.0105304922468519,0.600496277915633,0.30975567210522,0.0202993876162395,0,0.0909090909090909
"No",0.805412428872261,0.059617773701738,0.436724565756824,0.342980079310626,0.0120208664096167,0,0.272727272727273
"No",0.62363905192885,0.749990243521698,0.59181141439206,0.401911827981998,0.00839192560671354,0,0.363636363636364
"No",0.868856131547112,0.337372515350193,0.767990074441687,0.32305706411136,0.0502381492401905,0,0.454545454545455
"No",0.990366951924369,0.145291848787595,0.674937965260546,0.257543231268389,0.047176230437741,0.0338658146964856,0.0909090909090909
"No",0.824678525023522,0.0207951204599854,0.704714640198511,0.354288239466921,0.0057836244046269,0,0.0909090909090909
"No",0.703436533894888,0.556893277136018,0.694789081885856,0.296130990452489,0.243592651394874,0,0.181818181818182
"No",0.509521035888705,0.00589616505359559,0.759305210918114,0.361800653556768,0.0256293944205035,1.40575079872204e-05,0
"No",0.81607598906761,0.487784889166406,0.612903225806452,0.452065913874708,0.135858471308687,0,0.0909090909090909
"No",0.860656839464134,0.0694758819856385,0.67741935483871,0.348417857682781,0.0250623724200499,0,0.0909090909090909
"No",0.866750302432905,0.268264127380581,0.760545905707196,0.465771999395286,0.151735087321388,3.56762513312034e-06,1
"No",0.818316232806129,0.0691709920387137,0.76302729528536,0.30318986870719,0.0453617600362894,0,0.909090909090909
"No",0.856803620233881,0.00502214720574461,0.666253101736973,0.405363351978695,0.0235881152188705,0.000133120340788072,0.0909090909090909
"No",0.944441955284735,0.423758000312207,0.601736972704715,0.334316381946948,0.0427534588342028,0,0.0909090909090909
"No",0.673372462923966,0.0517922650640025,0.734491315136476,0.297631147445663,0.0105466092084373,0,0
"No",0.923831712890362,0.266231527734416,0.632754342431762,0.451756579176891,0.24132456339306,0.00209797657082002,0.0909090909090909
"No",0.903490299744612,0.0099207123530024,0.531017369727047,0.414882952867161,0.021320027217056,0,0.454545454545455
"No",0.777857430888481,0.144275548964512,0.790322580645161,0.240922887278901,0.316171467452937,9.94675186368477e-05,1
"No",0.819391549800618,0.0942735976688521,0.923076923076923,0.450670418997337,0.0611249716489,0,0.909090909090909
"No",0.858819839598548,0.00142444583203247,0.351116625310174,0.44911909385866,0.324109775459288,0,0.818181818181818
"No",0.94511402840629,0.391236405973566,0.6575682382134,0.341538067937342,0.0555681560444545,0,0.909090909090909
"No",0.697970339172902,0.623969065459465,0.635235732009926,0.60223976927818,0.308233159446587,0,0.636363636363636
"No",0.849769254894932,0.664621058382766,0.6575682382134,0.328145968764173,0.0810841460648673,0,0.727272727272727
"No",0.905013665486805,0.0044936712977417,0.765508684863524,0.458236327057483,0.0359491948287594,0,0
"No",0.958824320086025,0.0640894929233011,0.641439205955335,0.414543382447,0.0136085280108868,7.59318423855165e-05,0.0909090909090909
"No",0.796361844168646,0.523355382974295,0.875930521091811,0.428963496179833,0.0462689952370152,4.86687965921193e-06,1
"No",0.830637573367982,0.0147989515037985,0.642679900744417,0.434143107999674,0.00997958720798367,0,0.818181818181818
"No",0.808100721358484,0.288590123842231,0.749379652605459,0.419720668442046,0.0515990020412792,0,0.909090909090909
"No",0.826246695640486,0.0215065303361432,0.627791563275434,0.413985184496052,0.00646405080517124,1.32055378061768e-05,0
"No",0.651507684036023,0.0364461377354563,0.857320099255583,0.487109116070286,0.0187117260149694,1.36315228966986e-06,0
"No",0.82436489090013,0.0479303257362889,0.72332506203474,0.420050935563024,0.235654343388523,9.73375931842386e-06,0.727272727272727
"No",0.708006631121466,0.00683116089083151,0.323821339950372,0.416929678687304,0.480607847584486,0,0.272727272727273
"No",0.923383664142659,0.00950402942553856,0.688585607940447,0.358039794862253,0.0404853708323883,0,0.272727272727273
"No",0.837447914333079,0.040714596992403,0.687344913151365,0.41075926550453,0.126786119301429,0,0.454545454545455
"No",0.882790447600699,0.0152054714330315,0.554590570719603,0.280175832354549,0.0206396008165117,0.380191693290735,0.909090909090909
"No",0.863972400197141,0.021811420283068,0.590570719602978,0.356739658801502,0.00827852120662282,2.59850905218317e-05,0
"No",0.701509924279762,0.0231326100530752,0.292803970223325,0.341468293193474,0.0243819460195056,0,0.363636363636364
"No",0.871141180160401,0.0253684696638568,0.694789081885856,0.413054854577805,0.0148559764118848,0.00146964856230032,0.0909090909090909
"No",0.705587167883866,0.439002497658445,0.71712158808933,0.311018594969241,0.0348151508278521,0,0
"No",0.685693803485819,0.596528970236237,0.493796526054591,0.380160714493377,0.0198457700158766,4.77103301384452e-06,0.909090909090909
"No",0.903445494869842,0.0213032703715267,0.617866004962779,0.336239839052924,0.0164436380131549,0,0.818181818181818
"No",0.876204131009454,0.0130712418045582,0.650124069478908,0.288637182961008,0.0102063960081651,5.814696485623e-06,0.181818181818182
"No",0.841032304314709,0.0876676488188157,0.777915632754343,0.33146492074752,0.0264232252211386,0,0.636363636363636
"No",0.794211210179667,0.637180963159538,0.249379652605459,0.431761463408961,0.00306191880244954,0,0.818181818181818
"No",0.889152739818092,0.0116484220522427,0.578163771712159,0.415596981079415,0.00362894080290315,0.00722044728434505,0.363636363636364
"No",0.594112639455173,0.233709933395775,0.637717121588089,0.434996685699666,0.0328872760263098,0.000167199148029819,0.545454545454545
"No",0.765984139074331,0.185943841710896,0.873449131513648,0.281282924957263,0.0369698344295759,0,0.454545454545455
"No",0.733366190241498,0.0296369289208034,0.712158808933002,0.350411089532626,0.0241551372193241,0.000313099041533546,0.545454545454545
"No",0.796361844168646,0.500996786866479,0.710918114143921,0.29464944005768,0.299160807439329,0.000452609158679446,0.727272727272727
"No",0.929611541735741,0.0281124791861796,0.925558312655087,0.297924201369911,0.258335223406668,0,0.0909090909090909
"No",0.831085622115686,0.00653643394213758,0.646401985111663,0.337386470677164,0.00929916080743933,5.1863684771033e-06,0.454545454545455
"No",0.747434920919396,0.32822581694245,0.797766749379653,0.213066483701783,0.156271263325017,0,0.454545454545455
