"virality","loudness","acousticness","danceability","duration_ms","speechiness","instrumentalness","key"
"Yes",0.679376316143196,0.742876144760121,0.684863523573201,0.315616750590178,0.124518031299614,0,0.727272727272727
"No",0.730364263631883,0.00547948212613175,0.542183622828784,0.419753229989185,0.0318666364254933,0.00145899893503727,0.545454545454545
"No",0.808638379855728,0.627017964928713,0.622828784119107,0.400897768371109,0.00317532320254026,0,0.818181818181818
"No",0.698776826918769,0.334323615880945,0.90818858560794,0.247423567582654,0.0560217736448174,0,1
"Yes",0.752363457144137,0.770316239983349,0.666253101736973,0.240936842227675,0.232252211385802,0,0.363636363636364
"No",0.816613647564855,0.0984404269434905,0.637717121588089,0.574125199148748,0.0150827852120662,0,0.636363636363636
"Yes",0.67977956001613,0.124965852325944,0.758064516129032,0.283169168866509,0.012701292810161,0,0.909090909090909
"No",0.91034544558448,0.0400031871162452,0.929280397022333,0.475633496528707,0.104105239283284,0.000601703940362087,1
"No",0.622250100810968,0.491850088458737,0.665012406947891,0.298219581118954,0.40122476752098,0,0.0909090909090909
"No",0.393655629732515,0.928859012384223,0.264267990074442,0.367157028061076,0.015196189612157,0.000752928647497337,0.454545454545455
"Yes",0.809668891975447,0.52132278332813,0.638957816377171,0.356521031270714,0.0217736448174189,0,0.727272727272727
"No",0.780008064877459,0.622952765636383,0.607940446650124,0.284832133595376,0.00283511000226809,0.000386581469648562,0.454545454545455
"No",0.952417222993862,0.089801878447289,0.602977667493797,0.42665627798258,0.0096393740077115,0,0.363636363636364
"No",0.694251534566961,0.191025340826309,0.619106699751861,0.270186414857369,0.193694715354956,0,0.0909090909090909
"No",0.864196424570993,0.120900653033614,0.846153846153846,0.392108476468468,0.202767067362214,5.29286474973376e-06,1
"No",0.555849276401272,0.0294336689561869,0.30272952853598,0.65549883127304,0.292356543433885,0.0752928647497337,1
"No",0.758277700613827,0.225579534811115,0.709677419354839,0.454922026723727,0.0104332048083466,1.50159744408946e-06,0.909090909090909
"Yes",0.849141986648147,0.00454448628889583,0.834987593052109,0.272482003930644,0.10183715128147,0.000909478168264111,0.181818181818182
"Yes",0.882387203727766,0.202204638880216,0.669975186104218,0.446649067925713,0.068496257654797,0.0081150159744409,0.636363636363636
"Yes",0.801828038890631,0.0074714297793735,0.834987593052109,0.232496424044377,0.258335223406668,0.0158679446219382,0
"No",0.897755275774004,0.0156119913622645,0.854838709677419,0.398262608877673,0.0290315264232252,0.000363152289669862,0
"No",0.768851651059635,0.787593336975752,0.692307692307692,0.476084706539056,0.0217736448174189,5.56975505857295e-06,0.181818181818182
"No",0.671266633809758,0.0323809384431262,0.707196029776675,0.383842495144841,0.304831027443865,0.000117145899893504,0.0909090909090909
"No",0.640709709216363,0.149357048079925,0.86848635235732,0.461341303159633,0.244726695395781,0,0.454545454545455
"No",0.756843944621175,0.253019630034343,0.699751861042184,0.0554337081787629,0.03447493762758,0,0.636363636363636
"No",0.734575921860298,0.186960141533979,0.709677419354839,0.513590957193195,0.0171240644136993,0.0275825346112886,0.363636363636364
"No",0.832429768358797,0.07171174159642,0.759305210918114,0.331660290030352,0.0483102744386482,0,0.272727272727273
"No",0.647161611183297,0.0162217712561141,0.599255583126551,0.566217394843646,0.0175776820140621,8.62619808306709e-05,0.0909090909090909
"No",0.834983646220709,3.04889946924758e-06,0.688585607940447,0.412992057308323,0.0038557496030846,0.00134185303514377,0.454545454545455
"No",0.375464850575743,0.641246162451868,0.637717121588089,0.367477991882871,0.011907462009526,0,0.818181818181818
"No",0.827142793135893,0.114802854095119,0.699751861042184,0.489588445302415,0.0961669312769335,0,0.454545454545455
"No",0.50414445091626,0.989837001769175,0.858560794044665,0.293681896942703,0.01723746881379,0,1
"Yes",0.635243514494377,0.326193217296285,0.818858560794045,0.487090509471922,0.199364935359492,6.54952076677316e-06,0.0909090909090909
"Yes",0.826381110264797,0.0169331811322718,0.739454094292804,0.323773418148411,0.0275572692220458,0.011395101171459,0.727272727272727
"No",0.836462207088131,0.740843545113956,0.758064516129032,0.256789664034608,0.00680426400544341,0,0.181818181818182
"Yes",0.763519870961961,0.0251652096992403,0.98014888337469,0.521561558767778,0.0950328872760263,5.47390841320554e-06,0.0909090909090909
"No",0.769165285183028,0.0516906350816942,0.341191066997519,0.560726122501192,0.00181447040145158,9.31842385516507e-05,0.454545454545455
"No",0.81598637931807,0.323144317827037,0.921836228287841,0.29794048214348,0.075867543660694,3.85516506922258e-06,0.727272727272727
"No",0.607195662888122,0.317046518888542,0.674937965260546,0.242844018560082,0.564527103651622,0,1
"Yes",0.812939647833684,0.536567280674368,0.78908188585608,0.533097649754044,0.0117940576094352,0,0
"Yes",0.704153411891214,0.456279594650848,0.346153846153846,0.388182484213464,0.0437740984350193,0,0.0909090909090909
"No",0.606433980017026,0.0204902305130607,0.935483870967742,0.319338070263167,0.33545021546836,1.0223642172524e-05,0.0909090909090909
"Yes",0.611989784488552,0.166634145072328,0.872208436724566,0.247393331860311,0.220911771376729,0.0140575079872204,0.636363636363636
"No",0.758188090864286,0.170699344364658,0.419354838709677,0.286716051679827,0.0170106600136085,0,0.363636363636364
"No",0.643756440700748,0.126998451972109,0.75682382133995,0.561937877219709,0.0328872760263098,3.39723109691161e-05,0.454545454545455
"Yes",0.576907567543349,0.681898155375169,1,0.331446314149155,0.0859605352687684,8.4664536741214e-05,0.727272727272727
"No",0.650566781665845,0.0769965006764492,0.893300248138958,0.187096324033911,0.696076207756861,0,0.636363636363636
"No",0.698597607419687,0.103623556041211,0.361042183622829,0.325943412682723,0.020526196416421,0,0.909090909090909
"No",0.870334692414535,0.00122118586741596,0.645161290322581,0.492256166342989,0.0214334316171467,0,0.818181818181818
"No",0.755454993503293,0.596528970236237,0.655086848635236,0.335430452024049,0.206169199364935,3.85516506922258e-06,0.181818181818182
"No",0.859267888346252,0.0541297546570923,0.898263027295285,0.464841669477038,0.173281923338626,0.000122470713525027,0.636363636363636
"No",0.772480845916036,0.71441974971381,0.870967741935484,0.180409577746508,0.470401451576321,0,0.363636363636364
"No",0.849321206147229,0.33635621552711,0.935483870967742,0.298417276226582,0.0696303016557042,0.000126730564430245,0.363636363636364
"No",0.595815224696447,0.980690303361432,0.669975186104218,0.280968938609855,0.459061011567249,0.271565495207668,0
"No",0.711815045476948,0.471524091997086,0.796526054590571,0.33268597876522,0.220911771376729,0,0.636363636363636
"No",0.87934047224338,0.137161450202935,0.560794044665012,0.460827295879801,0.00669085960535269,4.22790202342918e-06,0.181818181818182
"No",0.769344504682109,0.0164250312207306,0.513647642679901,0.443164982381877,0.0312996144250397,4.23855165069223e-06,0.727272727272727
"No",0.643577221201667,0.00510345119159122,0.942928039702233,0.188726727215639,0.354728963483783,0,0.363636363636364
"No",0.773466553160984,0.0340070181600583,0.758064516129032,0.300019769510763,0.126786119301429,4.64323748668797e-06,0.909090909090909
"Yes",0.785339844975133,0.0483368456655219,0.738213399503722,0.458915467897803,0.0362894080290315,6.54952076677316e-05,0.727272727272727
"No",0.723195483668623,0.0393934072223957,0.94044665012407,0.323308253189287,0.349058743479247,0,0
"No",0.855190644742148,0.202204638880216,0.709677419354839,0.329106534404763,0.174415967339533,0,0.818181818181818
"Yes",0.834087548725301,0.0162217712561141,0.806451612903226,0.401662964728867,0.172147879337718,5.27156549520767e-05,0.727272727272727
"No",0.7885657959586,0.0483368456655219,0.866004962779156,0.431319556697794,0.129054207303243,0.00119275825346113,0.0909090909090909
"Yes",0.819794793673552,0.587382271828494,0.566997518610422,0.359444593038806,0.210705375368564,0,0
"No",0.737936287468076,0.552828077843688,0.423076923076923,0.39920921956949,0.00102063960081651,0.00636847710330138,0.272727272727273
"Yes",0.756575115372553,0.282492324903736,0.435483870967742,0.697766045283809,0.288954411431164,0,0.454545454545455
"No",0.903848738742775,0.737794645644708,0.812655086848635,0.413706085520578,0.047176230437741,6.2087326943557e-06,0.181818181818182
"No",0.786952820466867,0.496931587574149,0.766749379652605,0.317023874591527,0.166477659333182,0.0839190628328009,0.0909090909090909
"No",0.668936780321699,0.0484384756478302,0.777915632754343,0.305585468246677,0.345656611476525,1.55484558040469e-06,0
"No",0.679241901518885,0.63006686439796,0.518610421836228,0.658320056750125,0.440916307552733,0,0
"No",0.798467673282853,0.0666302424810074,0.915632754342432,0.264883534323359,0.511227035608982,0.000111821086261981,0.181818181818182
"No",0.852547157130696,0.00999185334061817,0.69727047146402,0.38871044644207,0.0175776820140621,0.00177848775292865,0.727272727272727
"Yes",0.764371163582598,0.335339915704027,0.476426799007444,0.179153632356875,0.174415967339533,0.000473908413205538,0.818181818181818
"No",0.903848738742775,0.737794645644708,0.812655086848635,0.413706085520578,0.047176230437741,6.2087326943557e-06,0.181818181818182
"No",0.876114521259913,0.0385803673639296,0.699751861042184,0.460811015106232,0.0683828532547063,6.31522896698616e-06,0.454545454545455
"No",0.533626058515166,0.755071742637111,0.424317617866005,0.200876835947948,0.452256747561805,1.38445154419595e-06,0.727272727272727
"No",0.491419866481473,0.00261351662503903,0.719602977667494,0.30130595062274,0.0207530052166024,0.496272630457934,0.0909090909090909
"No",0.210134862673059,0.925810112914976,0.532258064516129,0.205372655277878,0.0701973236561579,0.00252396166134185,0.363636363636364
"Yes",0.763788700210583,0.00462579027474243,0.741935483870968,0.301624588619739,0.100703107280562,0,0.181818181818182
"No",0.697522290425198,0.242856631803518,0.847394540942928,0.255980277005733,0.222045815377637,0,0.636363636363636
"No",0.817106501187329,0.023030980070767,0.892059553349876,0.0520240490283867,0.0267634384214108,0.00792332268370607,0.363636363636364
"No",0.433352748779067,0.460344793943178,0.612903225806452,0.254370806247165,0.0307325924245861,0,0.636363636363636
"No",0.938124467942112,0.173748243833906,0.686104218362283,0.57471363282204,0.341120435472896,0,0
"No",0.841614767686724,0.0275026992923301,0.6712158808933,0.415194613389773,0.0360625992288501,0,0.363636363636364
"No",0.652134952282808,0.112770254448954,0.944168734491315,0.251177448802782,0.351326831481061,0,0.909090909090909
"No",0.530131278283077,0.306883520657717,0.63151364764268,0.243590608319475,0.0823315944658653,0.53035143769968,0.636363636363636
"No",0.852726376629777,0.0670367624102404,0.872208436724566,0.439350629717063,0.359265139487412,0,0.0909090909090909
